link,title,description
https://de.linkedin.com/jobs/view/werkstudent-social-media-projekt-management-office-m-w-d-at-pub-public-value-tech-3319616873?refId=e4qzLJZmHbUCVWrpdkwbbA%3D%3D&trackingId=Z01bPzWAlZl1v9CdG%2FFYGg%3D%3D&position=15&pageNum=2&trk=public_jobs_jserp-result_search-card,Werkstudent Social Media / Projekt-Management Office (m/w/d),"
Der JobDu hast Interesse, als Werkstudent in unserem Social-Media-Bereich zu arbeiten und unsere sozialen Netzwerke zu betreuen? Strategie- und Weiterentwicklung der Social-Media-Aktivitäten gehören zu deinen Aufgaben. Erstellung von Content und Community Management sind kein Fremdwort für dich? Und du bist interessiert daran, den Bereich Projekt-Management und Business Development zu unterstützen und dich mit deinen Ideen einzubringen? Dann bist du genau richtig bei uns!Deine AufgabenBetreuung aller sozialen Netzwerke, Steigerung der InteraktionStrategie- und Weiterentwicklung der Social-Media-AktivitätenErstellen von Content – Foto, Video, SchnittprogrammeCommunity ManagementUnterstützung bei internen KommunikationsmaßnahmenUnterstützung bei EventplanungenDeine QualifikationenStudienhintergrund im Bereich (Wirtschafts-)Informatik, Digitale Medien, Journalismus/Marketing, BWLInteresse an Marketing, digitalen Trends und dem Verfassen von TextenVerständnis für Gen Z, Y, Millenials und ihre Content-AnsprücheInteresse an unserem öffentlich-rechtlichen Auftrag und Trends im Bereich digitale ProduktentwicklungDas macht dich noch interessanterInteresse und Erfahrung im Bereich Tooling / Organisation von Kick-off-VeranstaltungenErfahrung im Bereich TerminvorbereitungDas bieten wirJede Menge Spielraum für eigene Ideen, berufliche Weiterentwicklung und steile LernkurvenDiversität und ChancengleichheitEin hochtalentiertes, kreatives und multikulturelles TeamWeitere BenefitsFirmenlaptopbezuschusste KantineTeam- und FirmeneventsJobfahrradpub. – Public Value Technologies ist die gemeinsame Tochter des Bayerischen Rundfunks (BR) und des Südwestrundfunks (SWR). Wir entwickeln zusammen mit der ARD und den unterschiedlichsten Redaktionen neue Konzepte für innovative Produkte wie z.B. die ARD Audiothek, BR24, BR Radio sowie Anwendungen für Smart Speaker und Smart TV.
      "
https://de.linkedin.com/jobs/view/werkstudent-m-w-d-kundenservice-e-commerce-shopping-at-check24-vergleichsportal-3319028799?refId=e4qzLJZmHbUCVWrpdkwbbA%3D%3D&trackingId=GYDnQb1vIQcSIZ9wjK7nIg%3D%3D&position=16&pageNum=2&trk=public_jobs_jserp-result_search-card,Werkstudent (m/w/d) Kundenservice E-Commerce Shopping,"
        Du bist eingeschriebener Student (m/w/d), suchst nach praktischer Erfahrung während Deines Studiums und willst dazu beitragen ein optimales Kundenerlebnis zu schaffen? Dann bist Du bei CHECK24 Shopping genau richtig.Werde auch Du Teil einer außergewöhnlichen Arbeitsatmosphäre! Erlebe die Dynamik des E-Commerce mit agilen Prozessen, kurzen Entscheidungswegen und einer steilen Lernkurve in einem großartigen Team.Wir freuen uns auf Deine Bewerbung als Werkstudent (m/w/d) im Kundenservice bei der CHECK24 Vergleichsportal Shopping GmbH am Standort München.AufgabenAuf Dich können sich die Kunden verlassen – Du berätst und betreust unsere Kunden zu allen Anfragen bezüglich Bestellstatus, Reklamationen, Zahlungen etc. Eigenverantwortliche Bestellbearbeitung und Übermittlung an unsere PartnershopsDu bist die Schnittstelle zwischen unseren Kunden und unseren Händlern und stellst eine reibungslose Kommunikation zwischen Ihnen sicherDurch Deine freundliche Art sowohl am Telefon als auch per E-Mail erschaffst Du ein einzigartiges Kundenerlebnis und trägst zum Erfolg unseres Unternehmens beiQualifikationEine offene und sympathische Art zu kommunizieren und Spaß am KundenkontaktZeitliche Flexibilität, uns 15-20 Stunden pro Woche zu unterstützen und bereit auch am Wochenende Schichten zwischen 8 und 20 Uhr abzudeckenDu bist gut organisiert und hast eine schnelle AuffassungsgabeDie Fachrichtung Deines laufenden Bachelor- oder Masterstudium ist für uns nebensächlichBei der Arbeit mit Computer und Telefon fühlst Du Dich wohl und kannst die gängigen Office- und Internetanwendungen sicher bedienenVerhandlungssichere Deutschkenntnisse in Wort und Schrift (C1)BenefitsWir schätzen Deinen Einsatz: Neben der attraktiven Vergütung bekommst Du bei uns die Chance, Einblicke in ein erfolgreiches, dynamisches E-Commerce Unternehmen zu gewinnenArbeitszeiten abgestimmt auf Dein Studium: Flexible Schichteinteilung und die Möglichkeit Dich unter der Woche auf Dein Studium zu konzentrieren und uns am Wochenende zu unterstützenWir bringen Dich voran: Option auf Festeinstieg bei sehr guter Leistung und steile Karriere-Chancen durch unser starkes und nachhaltiges Wachstum. Erfahrene Kollegen nehmen sich Zeit für Feedback, um Deine Entwicklung zu unterstützenUmfeld in dem Du Dich wohlfühlen wirst: Flache Hierarchien, Duz-Kultur und toller TeamspiritExtras: Wir versogen Dich mit einem versorgen wir Dich mit einem umfangreichen Getränkeangebot, frischem Obst und Müsli sowie einem kostenlosen Mittagessen pro WocheAusgezeichnete Verkehrsanbindung: Zentraler Standort direkt an der DonnersbergerbrückeGemeinsame Events: Erfolge feiern wir gemeinsam auf zahlreichen Events
"
https://de.linkedin.com/jobs/view/werkstudent-in-m-w-d-kundenservice-f%C3%BCr-frankreich-at-shirtinator-ag-3318293714?refId=e4qzLJZmHbUCVWrpdkwbbA%3D%3D&trackingId=tCB%2B449xy3UJlP8%2B2i2w5Q%3D%3D&position=17&pageNum=2&trk=public_jobs_jserp-result_search-card,Werkstudent*in (m/w/d) Kundenservice für Frankreich,"
        Du bist hilfsbereit, kommunikativ und liebst den Kontakt mit Kunden? Du sprichst neben Deutsch auch fließend Französisch? Dann hilf uns dabei, unseren stetig wachsenden, internationalen Kundenstamm schnell und kompetent auf höchstem Qualitätsniveau zu beraten und unterstütze uns am Standort München 15 – 20 Stunden pro Woche als:Werkstudent*in (m/w/d) Kundenservice für FrankreichDAS SIND WIRSeit 15 Jahren betreiben wir DIE Print-on-Demand Plattform für individuellen T-Shirtdruck und versorgen Deutschland und Europa mit tollen Designs auf T-Shirts und vielen weiteren Artikeln wie Tassen, Taschen, Kochschürzen etc. Unsere Produkte eignen sich hervorragend als individuell-kreative Geschenke für (fast) alle Anlässe. Und genauso bunt wie unsere Designs und Artikel ist auch unsere (Arbeits-)Einstellung ;).AufgabenDAS MACHST DU BEI UNSEigenständige Bearbeitung aller Kundenanfragen in französischer und deutscher Sprache per Telefon, E-Mail und Social MediaReklamations- und RetourenbearbeitungSicherstellung einer reibungslosen Auftragsabwicklung durch Nachbearbeitung der eingehenden BestellungenEnger Kontakt mit unserer ProduktionGelegentlich Unterstützung im Marketing bei französischsprachigen ThemenAdministrative Back-Office-TätigkeitenQualifikationDAS KANNST DU SCHONDu bringst verhandlungssichere Deutsch- und Französischkenntnisse in Wort und Schrift mit Sehr gute Kommunikationsfähigkeiten (mündliche und schriftliche Ausdrucksweise) sind auch noch wichtig Idealerweise hast Du schon Erfahrungen im Umgang mit Kunden gesammelt Gute Englischkenntnisse sind ein Plus Du arbeitest präzise, bist zuverlässig und sicher im Umgang mit PC und Internet Du hast studienbegleitend 15 – 20 Stunden/Woche ZeitBenefitsDAS BIETEN WIR DIRBei uns wird Dir bestimmt nie langweiligDie Hierarchien sind sehr flach und Du darfst nicht nur, sondern sollst auch Impulse und Ideen einbringen und weiterentwickelnBei uns hast Du die Chance, schon früh eigenverantwortlich zu arbeitenWir haben moderne Büros mit höhenverstellbaren Tischen in München Neuhausen / SchwabingEs gibt T-Shirts, Obst, Süßigkeiten, Getränke, einen Kicker und vieles mehrWORAUF WARTEST DU NOCH?Bewirb Dich jetzt beim coolsten Unternehmen in München mit Deinem Lebenslauf, relevanten Unterlagen und der Info, wann Du starten kannst. Melanie Bauer freut sich auf Deine Bewerbung per Eulenpost oder Brieftaube. Du hast Fragen? Dann ruf Melanie an: 089 18931913.WIR FREUEN UNS AUF DICH!
      "
https://de.linkedin.com/jobs/view/werkstudent-in-personalmarketing-recruiting-m-w-d-at-academ%C4%B1a-gruppe-3319420893?refId=e4qzLJZmHbUCVWrpdkwbbA%3D%3D&trackingId=LieH8uqwiXaWydd%2BmBI6ng%3D%3D&position=18&pageNum=2&trk=public_jobs_jserp-result_search-card,Werkstudent*in Personalmarketing & Recruiting (m/w/d),"
        Die ACADEMIA ist eine innovative und interdisziplinäre Gruppe aus Praxen und Medizinischen Versorgungszentren im Bereich der Speziallabore. Bei uns stehen viele spannende HR-Projekte im Bereich Personalmarketing, Recruiting und Active Sourcing an, bei denen wir Unterstützung brauchen und uns auf deinen Input und deine aktiveMitarbeit freuen.AufgabenBewerbermanagement: Du unterstützt uns bei der Prüfung von eingehenden Bewerbungen und übernimmst die Organisation bei der Durchführung und Nachbereitung von Interviews. Des Weiteren bist du für die Pflege unseres Bewerbermanagementsystems verantwortlich. Personalmarketing: Du unterstützt uns bei der Erstellung und Durchführung unserer kreativen Employer Branding Maßnahmen, um uns so als attraktiver Arbeitgeber zu positionieren - sei es Social Media, Online, Video oder Print. Active Sourcing: Aktive, systematische Suche und Ansprache in den gängigen Online-Karriere-Netzwerken nach passenden Kandidat*innen für unsere offene StellenQualifikationEin ausführliches Onboarding und intensives Einarbeiten Eigenverantwortliches, agiles Arbeiten und die Möglichkeit, deine eigenen Ideen kreativ einzubringen Wir pflegen flache Hierarchien, treffen schnelle Entscheidungen und wollen gemeinsam mit dir etwas bewegen flexible Arbeitszeiten und die Möglichkeit, im Homeoffice zu arbeitenein cooles Büro in den Design Offices im Herzen MünchensBenefitsEin ausführliches Onboarding und intensives Einarbeiten Eigenverantwortliches, agiles Arbeiten und die Möglichkeit, deine eigenen Ideen kreativ einzubringen Wir pflegen flache Hierarchien, treffen schnelle Entscheidungen und wollen gemeinsam mit dir etwas bewegen flexible Arbeitszeiten und die Möglichkeit, im Homeoffice zu arbeitenein cooles Büro in den Design Offices im Herzen MünchensDu hast Fragen zur Position? Gerne steht dir unsere Head of HR & Recruiting, LisaRettinger telefonisch unter +49 175 7235508 zur Verfügung. Wir freuen uns auf Deine Bewerbung!
      "
https://de.linkedin.com/jobs/view/praktikanten-m-w-d-im-private-equity-at-fidelium-partners-3320122399?refId=e4qzLJZmHbUCVWrpdkwbbA%3D%3D&trackingId=RhtR0S3b%2Fd6oHuDOC4m7Yw%3D%3D&position=19&pageNum=2&trk=public_jobs_jserp-result_search-card,Praktikanten (m/w/d) im Private Equity,"
        Fidelium ist eine junge, stark wachsende, international ausgerichtete Private Equity Gesellschaft. Im Gegensatz zu typischen Finanzinvestoren beteiligen wir uns an Unternehmen, die vor Herausforderungen stehen. Stabile Cashflows und Wachstum sind das Ziel, aber selten die Ausgangslage. Es ist unser Anspruch, Unternehmen zu verbessern und nachhaltig zu entwickeln.Fidelium verwaltet einen kapitalstarken Fonds deutscher Unternehmerfamilien. Ein langfristiges Fondsvermögen von EUR 103 Mio. steht für die Akquise von Unternehmen, Folgeinvestitionen und Zukäufe zur Verfügung. Hierbei fokussieren wir uns auf den Erwerb und die Entwicklung von Beteiligungen mit deutlichem Wertsteigerungspotential, die von unserem operativen Engagement profitieren können.Zur Unterstützung unseres Investment Teams suchen wir laufendPraktikanten (m/w/d) für mindestens 12 Wochen im Private Equity (Standort München)AufgabenBeteiligungsmöglichkeiten im westeuropäischen Raum im Rahmen der Due Diligence prüfen, Businesspläne sowie Unternehmensbewertungen erstellenMarkt- und Wettbewerbsanalysen über alle Branchen und Geschäftsmodelle hinweg durchführenMitarbeit bei der Definition von Unternehmensstrategien und Maßnahmenpläne zur operativen Effizienzsteigerung erstellenUmfängliche Unterstützung bei allen Aspekten von M&A Prozessen, vom Erwerb bis zum erfolgreichen ExitQualifikationWirtschafts-, ingenieur- oder naturwissenschaftlichen Studium mit sehr guten Leistungen und Interesse an betriebswirtschaftlichen ThemenRelevante Praxiserfahrung in den Bereichen Private Equity, Investmentbanking, Corporate Finance, Transaction Services oder UnternehmensberatungHerausragende analytische und quantitative Fähigkeiten, strukturierte ArbeitsweiseHohe Einsatzbereitschaft, Eigeninitiative und unternehmerisches DenkenSicherer Umgang mit MS Office (insbes. Excel und Powerpoint)Starke kommunikative Fähigkeiten, fließend in Deutsch und EnglischAusgeprägt gewinnende Persönlichkeit mit Freude an der Arbeit - insbesondere im TeamAls Praktikant bietet Fidelium Ihnen einen direkten und umfassenden Einblick in alle Facetten des Private Equity sowie einen herausfordernden und abwechslungsreichen Aufgabenbereich in einer jungen, doch erfahrenen Mannschaft. Sie erhalten die Möglichkeit als vollwertiger Teil des Teams an laufenden Transaktion mitzuarbeiten und umfangreiche Dealerfahrung zu sammeln.Haben Sie Interesse an der Position Praktikant (m/w/d) im Private Equity?Dann freuen wir uns auf Ihre aussagekräftige Bewerbung mit Anschreiben, Lebenslauf, Startdatum bzw. Länge des Praktikums und relevanten Zeugnissen per Email an Marina Falkhofen
      "
https://de.linkedin.com/jobs/view/werkstudent-%C4%B1nterior-design-m-w-d-at-next125-m%C3%BCnchen-3322744734?refId=e4qzLJZmHbUCVWrpdkwbbA%3D%3D&trackingId=n5bdd1ocGQX55qJMx0wEJA%3D%3D&position=20&pageNum=2&trk=public_jobs_jserp-result_search-card,Werkstudent Interior Design (m/w/d),"
Über Next125 MünchenUnsere internationale Marke ist im Bereich hochwertiger Küchenmöbel beheimatet und gehört zu den attraktivsten deutschen Premiummarken. Dynamisch wachsend und getragen von einem begeisterten Team, ist die Marke inzwischen europaweit Synonym für Innovation, Design und Qualität. Wir sind die Premiummarke für Designküchen. Nachhaltig produziert. Und das mit einem exzellenten Preis-Leistungsverhältnis. Wir suchen zum nächstmöglichen Zeitpunkt Verstärkung für unser Jobangebot Werkstudent Interior Design (m/w/d).Klingt spannend? Dann freuen wir uns auf eine aussagekräftige Bewerbung über unseren Partner Workwise.Was erwartet dich?Du planst Küchen und Interior Konzepte mit unserem Beraterteam Du wirkst bei teamübergreifenden Aufgaben mitDu übernimmst Styling, Management und Organisation unseres Showrooms im TeamDu arbeitest am Samstag von 10-14 Uhr, ansonsten frei gestaltbar während Dienstag bis Freitag von 10-18 UhrWas solltest du mitbringen?Du befindest dich mitten im Bachelor- oder Masterstudium im Bereich Architektur oder Innenarchitektur Du bist sicher im Umgang mit der Planungssoftware Vectorworks im Bereich InnenarchitekturplanungenDu hast Interesse an hochwertigen Home und Living Produkten, insbesondere Küchen Du zeigst eine Affinität zu Lifestyle, Design und Ästhetik Du arbeitest sorgfältig und strukturiertFließende Deutsch- und gute Englischkenntnisse in Wort und Schrift runden dein Profil ab, weitere Sprachkenntnisse sind von Vorteil Was bieten wir dir?Betriebliche Weiterbildung Flexible Arbeitszeiten bei ca. 30 Arbeitsstunden pro MonatKostenlose Getränke Mentoring-ProgrammMitarbeiter-Rabatt Laptop Trainings Altersmix Startup Charakter, Coffee Point, Open Space, im Herzen von München Top Erreichbarkeit mit den öffentlichen MittelnUnser Jobangebot Werkstudent Interior Design (m/w/d) klingt vielversprechend? Dann freuen wir uns auf eine Bewerbung über Workwise.Bei unserem Partner Workwise kann man sich in nur wenigen Minuten ohne Anschreiben für diesen Job bewerben und den Status der Bewerbung live verfolgen.
      "
https://de.linkedin.com/jobs/view/praktikum-im-bereich-private-equity-at-aem-unternehmerkapital-gmbh-3319406946?refId=e4qzLJZmHbUCVWrpdkwbbA%3D%3D&trackingId=J9PAhu%2FJSSuFMqrCNDyL0g%3D%3D&position=21&pageNum=2&trk=public_jobs_jserp-result_search-card,Praktikum im Bereich Private Equity,"
Die AEM Unternehmerkapital GmbH ist eine Beteiligungsgesellschaft mit Fokus auf mittelständische Unternehmen im deutschsprachigen Raum. Als „Family Office“ investiert das Unternehmen das private Kapital einiger deutscher Familien, zu denen auch die Partner der AEM selbst gehören. Im Gegensatz zu anderen Investoren engagiert sich die AEM daher mit einer langfristigen Entwicklungsperspektive und bringt sich aktiv als Unternehmer mit operativer Managementerfahrung in seinen Beteiligungen ein. Dies wird durch eine persönliche Präsenz vor Ort sichergestellt.Wir bieten ab Januar 2023 ein Vollzeit-Praktikum für die Dauer von drei bis sechs Monaten am Standort München in attraktiver Innenstadtlage. Das Gehalt ist branchenüblich und kompetitiv. Freuen Sie sich auf eine familiäre Arbeitsumgebung, in der Sie vom ersten Tag an aktiv in Projekte eingebunden werden und Teilverantwortung übernehmen können.Ihre Aufgaben:Direkte Unterstützung des Teams im gesamten Investment-Prozess von mittelständischen Private Equity TransaktionenMitarbeit bei der Modellierung von Investitionsszenarien und UnternehmensbewertungenEigenständige Durchführung von quantitativen und qualitativen Analysen im Zuge der Due Diligence von potenziellen KaufobjektenAnalyse und Attraktivitätsbewertung von potenziellen AkquisitionskandidatenEtwaige Tätigkeiten in der operativen Entwicklung von Portfoliounternehmen möglich, wie z.B. eigenständige Durchführung von Business Development-ProjektenIhr Profil:Bachelor Studenten ab 4 absolvierten Semestern sowie Master-Studenten / Doktoranden der Wirtschaftswissenschaften, des Wirtschaftsingenieurwesens oder ähnlicher StudiengängeErste praktische Erfahrungen im Bereich Private Equity, Corporate Finance, M&A oder einer UnternehmensberatungVorkenntnisse in den Bereichen Bilanz-, GuV- und Cashflowanalyse, Unternehmensbewertung und ModellierungSouveränes Auftreten, analytisches und unternehmerisches DenkenOperative Stärke, schnelle Auffassungsgabe sowie die Fähigkeit wirtschaftliche und technische Zusammenhänge zu erkennenZwingend erforderlich:Fundierte MS-Office Kenntnisse, insbesondere professionelles Arbeiten mit Excel sowie sehr gute Deutschkenntnisse auf min. C1-Niveau.Bitte richten Sie Ihre Bewerbung (Lebenslauf und relevante Zeugnisse inkl. Noten) inklusive Angabe des frühestmöglichen Startdatums an:AEM Unternehmerkapital GmbHKathrin GeißlerEmail: k.geissler@aem.email
"
https://de.linkedin.com/jobs/view/werkstudent-in-f%C3%BCr-%C4%B1t-support-in-m%C3%BCnchen-at-mahl-gebhard-kozepte-at-jo%C4%B1n-solutions-ag-3318296205?refId=e4qzLJZmHbUCVWrpdkwbbA%3D%3D&trackingId=ECrJO9oVYx2oNEjL4ie5EQ%3D%3D&position=22&pageNum=2&trk=public_jobs_jserp-result_search-card,Werkstudent*in für IT-Support in München at Mahl Gebhard Kozepte,"
        Wir suchen eine*n Werkstudent*in mit IT-Affinität in unserem Landschaftsarchitektur- / Stadtplanungsbüro in München-Neuhausen zur Unterstützung unseres internen IT-Administrators.AufgabenNeuinstallation / Updates der Arbeitsplatzrechner Mac/WindowsInstallation der Programmumgebung von Office 365, Adobe-Programme, Druckertreiber, SchrifteinverwaltungUnterstützung der Mitarbeiter*innen intern / extern und Einweisung neuer Mitarbeiter*innen DokumentationQualifikationwenn Mac-Kenntnisse vorhanden sind, wäre dies toll, aber nicht Bedingung allgemeine IT-Kenntnisse in den Bereichen Programminstallation, Cloud-Dienste, Office365, Videokonferenz-Software und Grundverständnis in IT-Sicherheitallgemeine Netzwerktechnik LAN, WLANBenefitsmahl gebhard konzepte bietet Direin interdisziplinäres Büro aus dem Bereich Landschaftsarchitektur, Stadt- und Landschaftsplanungfreie Zeiteinteilung und variable Stundenzahl nach Abspracheeine offene Atmosphäre und gemeinsames Frühstück und Pausen ein Teil unseres kreativen Teams zu werden (derzeit 40 Mitarbeiter) mit regelmäßigen BüroexkursionenDu bist hochmotiviert und hast den Willen neue Systemumbegungen außerhalb derWindows-Welt kennenzulernen?Dann freuen wir uns über eine Deine Bewerbung.
      "
https://de.linkedin.com/jobs/view/werkstudent-human-resources-m-w-d-at-capgemini-engineering-3244796414?refId=e4qzLJZmHbUCVWrpdkwbbA%3D%3D&trackingId=mKLLR05zcg6Le4Ie5E4kMg%3D%3D&position=23&pageNum=2&trk=public_jobs_jserp-result_search-card,WERKSTUDENT HUMAN RESOURCES (M/W/D),"
DAS BIETEN WIRSpannender Mix aus industrieübergreifender Erfahrung, hohen Lerneffekten sowie abwechslungsreichen Aufgaben, die Ihnen die Möglichkeit geben, als Werkstudent Erfahrungen im internationalen Arbeitsumfeld zu erlangenEine gute Work-Life-Balance, flexible Arbeitszeiten sowie mobiles Arbeiten nach Absprache zur optimalen Vereinbarung mit dem Studium – Sie gestalten Ihren Arbeitstag und genießen ein hohes Maß an Eigenständigkeit und FreiraumEin wertschätzendes, buntes Arbeitsumfeld, eine Duz-Kultur vom CEO bis zum Werkstudenten sowie zahlreiche Möglichkeiten, Erfolge auch standortübergreifend zu feiern (z.B. Teamevents, Sommerfest, Kick Off Veranstaltungen, etc.)Ein state-of-the-art Equipment für reibungsloses Arbeiten DAS BRINGT DER JOBSie werden umfangreich eingearbeitet und werden vollwertiges Mitglied unserer HR-Abteilung in MünchenSie unterstützen das Team im operativen und administrativen Tagesgeschäft – egal ob beim Onboarding neuer Mitarbeiter, bei arbeitsvertraglichen Dokumenten oder GehaltsthemenSie verantworten einen eigenen, kleinen BetreuungsbereichSie arbeiten hands-on und zunehmend eigenverantwortlich an einer breiten Palette von Personalthemen mitDAS BRAUCHEN WIRAktuelle Immatrikulation in einem Studiengang der Wirtschafts-, Geistes- oder Sozialwissenschaften, vorzugsweise mit dem Schwerpunkt Personal Erste Praxiserfahrung durch Praktika, Werkstudententätigkeiten oder eine Ausbildung wünschenswertIdealerweise haben Sie die Verfügbarkeit für ca. 1 Jahr neben dem Studium als WerkstudentIn zu unterstützenHands-on Mentalität, selbstständige und strukturierte Arbeitsweise, sowie ein hohes Maß an TeamfähigkeitSicherer Umgang mit MS Office, insbesondere sehr gute Excel-KenntnisseSehr gute Deutsch- sowie gute Englisch- und Französischkenntnisse runden Ihr Profil abWIR FREUEN UNS AUF SIESie haben noch Fragen zum Stellenprofil und/oder den Anforderungen?Bitte wenden Sie sich dazu an Ihren Ansprechpartner im Recruiting.Capgemini EngineeringAltran Deutschland S.A.S & Co. KGAria BAKHTIAR+49 1525 9425751aria.bakhtiar@capgemini.comBitte füllen Sie unser Online-Bewerbungsformular vollständig aus und fügen Sie Lebenslauf, Arbeits- und (Hoch-) Schulzeugnisse sowie ggf. weitere Bescheinigungen bei. Wir wünschen Ihnen viel Erfolg.
      "
https://de.linkedin.com/jobs/view/praktikum-%C4%B1nfluencer-und-cooperations-marketing-m-w-d-at-everdrop-3322747212?refId=e4qzLJZmHbUCVWrpdkwbbA%3D%3D&trackingId=YhBxGZMPqRkhvivL6dtLSQ%3D%3D&position=24&pageNum=2&trk=public_jobs_jserp-result_search-card,Praktikum Influencer und Cooperations Marketing (m/w/d),"
Über Everdrop GmbHAls nachhaltiges Startup wollen wir mit dir zusammen die Welt verändern, nicht mehr und nicht weniger. Starken Rückenwind bekommen wir dabei von namhaften Investoren, die fest an Nachhaltigkeit als Markt und Antwort für unsere Zukunft glauben. Mit everdrop bieten wir wirklich nachhaltige Haushaltsprodukte - bislang wurden mit unseren Produkten bereits mehr als 6 Millionen Plastikflaschen und unzählige Tonnen unnötige Chemie eingespart.Wir sind der festen Überzeugung, dass Nachhaltigkeit uns alle betrifft und wir alle ein Teil der Lösung sein können. Mit everdrop möchten wir mehr als nachhaltige Produkte bieten. Wir möchten Menschen inspirieren, einen positiven Beitrag zur Umwelt beizutragen. Lasst uns nicht nur an der Seitenlinie stehen und zuschauen, sondern selbst verändern und gemeinsam die Welt ein bisschen sauberer machen. Wir suchen zum nächstmöglichen Zeitpunkt Verstärkung für unser Jobangebot Praktikum Influencer und Cooperations Marketing (m/w/d).Klingt spannend? Dann freuen wir uns auf eine aussagekräftige Bewerbung über unseren Partner Workwise.Was erwartet dich?Du unterstützt unsere Projektmanager:in im Marketing im Daily Doing und gewinnst Einblicke in verschiedenste Bereiche des MarketingsDu kümmerst dich um den Aufbau, die Kommunikation sowie die Pflege unserer Influencer:innen und Brand Kooperationen (Beantwortung von Kooperationsanfragen, Verfassung von Texten und Mailings)Du hast ein Gespür für Trends und bist ständig auf der Suche nach spannenden Persönlichkeiten und Themen, um unsere Kooperationen weiter auszubauenDu recherchierst nach potenziellen (internationalen) Influencern und gibst eine erste Bewertung abDu kannst nach Belieben weitere Aufgaben übernehmen Was solltest du mitbringen?Du befindest dich in einem Hochschulstudium (Bachelor oder Master) in den Bereichen Marketing, Medien und Kommunikation, BWL oder einem vergleichbaren StudiengangDu konntest idealerweise bereits erste Erfahrung im Marketing oder in einem Start-up sammelnDu zeichnest dich durch Empathievermögen sowie sehr gute Kommunikationsfähigkeiten aus Du bist ein Organisationstalent und behältst auch in heißen Phasen den ÜberblickDu bist immer Up-to-Date und besitzt eine ausgeprägte Affinität für TrendsDu bringst sehr gute Deutsch- und Englischkenntnisse mit Du hast idealerweise Italienisch- und / oder FranzösischkenntnisseWas bieten wir dir?Großartiger Teamspirit, kollegiale Atmosphäre mit flachen Hierarchien und jede Menge SpaßMonatlich eine Box vollgepackt mit unseren ProduktenFamily und Friends RabatteFlexible Gestaltung der Arbeitszeit für eine ausgewogene Work-Life-BalanceEin großartiges, helles Büro mit allem, was das Herz begehrt und direkt an der IsarSportangebote wie z.B. wöchentliche Bootcamp und Yoga SessionsAbwechslungsreiche und sinnstiftende ArbeitsinhalteDein eigenes MacBook für die Dauer der AnstellungZahlreiche TeameventsUnser Jobangebot Praktikum Influencer und Cooperations Marketing (m/w/d) klingt vielversprechend? Dann freuen wir uns auf eine Bewerbung über Workwise.Bei unserem Partner Workwise kann man sich in nur wenigen Minuten ohne Anschreiben für diesen Job bewerben und den Status der Bewerbung live verfolgen.
      "
